station,window_months,window_start_month,window_end_month,rolling_mean_cfs,partial_months_in_window,unusable_months_in_window
Comal Springs,9,1969-04-01,1969-12-01,284.3297491039427,0,0
Comal Springs,9,1969-05-01,1970-01-01,283.09665471923535,0,0
Comal Springs,9,1969-06-01,1970-02-01,280.49668032087385,0,0
Comal Springs,9,1969-07-01,1970-03-01,283.46932070319167,0,0
Comal Springs,9,1969-08-01,1970-04-01,291.4510411332992,0,0
Comal Springs,9,1969-09-01,1970-05-01,304.2754138931558,0,0
Comal Springs,9,1969-10-01,1970-06-01,314.49393241167434,0,0
Comal Springs,9,1969-11-01,1970-07-01,318.11400409626214,0,0
Comal Springs,9,1969-12-01,1970-08-01,316.8525942993685,0,0
Comal Springs,9,1970-01-01,1970-09-01,312.4392131763099,0,0
Comal Springs,9,1970-02-01,1970-10-01,310.24566478921315,0,0
Comal Springs,9,1970-03-01,1970-11-01,307.55651135005974,0,0
Comal Springs,9,1970-04-01,1970-12-01,301.88984468339305,0,0
Comal Springs,9,1970-05-01,1971-01-01,295.3274790919952,0,0
Comal Springs,9,1970-06-01,1971-02-01,285.97084826762244,0,0
Comal Springs,9,1970-07-01,1971-03-01,272.29928315412184,0,0
Comal Springs,9,1970-08-01,1971-04-01,260.1691756272401,0,0
Comal Springs,9,1970-09-01,1971-05-01,247.87885304659497,0,0
Comal Springs,9,1970-10-01,1971-06-01,231.63070489844682,0,0
Comal Springs,9,1970-11-01,1971-07-01,213.00346475507766,0,0
Comal Springs,9,1970-12-01,1971-08-01,202.14922341696536,0,0
Comal Springs,9,1971-01-01,1971-09-01,195.77658303464756,0,0
Comal Springs,9,1971-02-01,1971-10-01,193.86977299880525,0,0
Comal Springs,9,1971-03-01,1971-11-01,198.64014336917563,0,0
Comal Springs,9,1971-04-01,1971-12-01,208.75125448028675,0,0
Comal Springs,9,1971-05-01,1972-01-01,223.32222222222222,0,0
Comal Springs,9,1971-06-01,1972-02-01,240.40626622172783,0,0
Comal Springs,9,1971-07-01,1972-03-01,260.8527417294937,0,0
Comal Springs,9,1971-08-01,1972-04-01,276.517735755778,0,0
Comal Springs,9,1971-09-01,1972-05-01,291.32777159807193,0,0
Comal Springs,9,1971-10-01,1972-06-01,302.9759197462201,0,0
Comal Springs,9,1971-11-01,1972-07-01,308.5709018250731,0,0
Comal Springs,9,1971-12-01,1972-08-01,309.9707823507601,0,0
Comal Springs,9,1972-01-01,1972-09-01,307.8423474642607,0,0
Comal Springs,9,1972-02-01,1972-10-01,305.66672022411734,0,0
Comal Springs,9,1972-03-01,1972-11-01,305.7566308243728,0,0
Comal Springs,9,1972-04-01,1972-12-01,308.2010752688172,0,0
Comal Springs,9,1972-05-01,1973-01-01,315.44289127837516,0,0
Comal Springs,9,1972-06-01,1973-02-01,315.3984724355692,0,0
Comal Springs,9,1972-07-01,1973-03-01,315.907910906298,0,0
Comal Springs,9,1972-08-01,1973-04-01,320.54136371394435,0,0
Comal Springs,9,1972-09-01,1973-05-01,327.3083888035501,0,0
Comal Springs,9,1972-10-01,1973-06-01,333.7194999146612,0,0
Comal Springs,9,1972-11-01,1973-07-01,345.7589264379587,0,0
Comal Springs,9,1972-12-01,1973-08-01,353.9756528417819,0,0
Comal Springs,9,1973-01-01,1973-09-01,361.8625106673494,0,0
Comal Springs,9,1973-02-01,1973-10-01,377.4467400580304,0,0
Comal Springs,9,1973-03-01,1973-11-01,391.35388291517324,0,0
Comal Springs,9,1973-04-01,1973-12-01,402.31445639187575,0,0
Comal Springs,9,1973-05-01,1974-01-01,411.0501792114695,0,0
Comal Springs,9,1973-06-01,1974-02-01,417.684331797235,0,0
Comal Springs,9,1973-07-01,1974-03-01,422.9536268987882,0,0
Comal Springs,9,1973-08-01,1974-04-01,419.46700802184677,0,0
Comal Springs,9,1973-09-01,1974-05-01,418.1014166239973,0,0
Comal Springs,9,1973-10-01,1974-06-01,414.3940092165899,0,0
Comal Springs,9,1973-11-01,1974-07-01,399.20404505888376,0,0
Comal Springs,9,1973-12-01,1974-08-01,385.07967229902715,0,0
Comal Springs,9,1974-01-01,1974-09-01,376.720771462707,0,0
Comal Springs,9,1974-02-01,1974-10-01,370.39819081754564,0,0
Comal Springs,9,1974-03-01,1974-11-01,366.7563918757467,0,0
Comal Springs,9,1974-04-01,1974-12-01,367.43739545997613,0,0
Comal Springs,9,1974-05-01,1975-01-01,369.6301075268817,0,0
Comal Springs,9,1974-06-01,1975-02-01,373.96177675371223,0,0
Comal Springs,9,1974-07-01,1975-03-01,379.671215224441,0,0
Comal Springs,9,1974-08-01,1975-04-01,388.00920805598224,0,0
Comal Springs,9,1974-09-01,1975-05-01,399.4034732889572,0,0
Comal Springs,9,1974-10-01,1975-06-01,407.6701399556238,0,0
Comal Springs,9,1974-11-01,1975-07-01,411.286627410821,0,0
Comal Springs,9,1974-12-01,1975-08-01,409.41972179552823,0,0
Comal Springs,9,1975-01-01,1975-09-01,404.7768305171531,0,0
Comal Springs,9,1975-02-01,1975-10-01,400.88077316948284,0,0
Comal Springs,9,1975-03-01,1975-11-01,394.43500597371565,0,0
Comal Springs,9,1975-04-01,1975-12-01,388.7611708482676,0,0
Comal Springs,9,1975-05-01,1976-01-01,382.7600955794504,0,0
Comal Springs,9,1975-06-01,1976-02-01,372.55418778066166,0,0
Comal Springs,9,1975-07-01,1976-03-01,359.41703126931156,0,0
Comal Springs,9,1975-08-01,1976-04-01,350.8911053433857,0,0
Comal Springs,9,1975-09-01,1976-05-01,353.6939727268982,0,0
Comal Springs,9,1975-10-01,1976-06-01,357.2865653194908,0,0
Comal Springs,9,1975-11-01,1976-07-01,358.9639846743295,0,0
Comal Springs,9,1975-12-01,1976-08-01,357.7196597041981,0,0
Comal Springs,9,1976-01-01,1976-09-01,356.4803526552136,0,0
Comal Springs,9,1976-02-01,1976-10-01,359.79218061220286,0,0
Comal Springs,9,1976-03-01,1976-11-01,367.61338112305856,0,0
Comal Springs,9,1976-04-01,1976-12-01,378.55961768219834,0,0
Comal Springs,9,1976-05-01,1977-01-01,389.0031063321386,0,0
Comal Springs,9,1976-06-01,1977-02-01,392.65338795016214,0,0
Comal Springs,9,1976-07-01,1977-03-01,393.6320020481311,0,0
Comal Springs,9,1976-08-01,1977-04-01,400.4431131592422,0,0
Comal Springs,9,1976-09-01,1977-05-01,410.231643625192,0,0
Comal Springs,9,1976-10-01,1977-06-01,416.73905103259943,0,0
Comal Springs,9,1976-11-01,1977-07-01,416.54550264550267,0,0
Comal Springs,9,1976-12-01,1977-08-01,409.74024577572965,0,0
Comal Springs,9,1977-01-01,1977-09-01,401.0533879501622,0,0
Comal Springs,9,1977-02-01,1977-10-01,391.0963987028503,0,0
Comal Springs,9,1977-03-01,1977-11-01,382.82126642771806,0,0
Comal Springs,9,1977-04-01,1977-12-01,378.0864994026284,0,0
Comal Springs,9,1977-05-01,1978-01-01,368.5083632019116,0,0
Comal Springs,9,1977-06-01,1978-02-01,358.44563918757467,0,0
Comal Springs,9,1977-07-01,1978-03-01,350.0413381123059,0,0
Comal Springs,9,1977-08-01,1978-04-01,343.4611708482676,0,0
Comal Springs,9,1977-09-01,1978-05-01,338.28554360812427,0,0
Comal Springs,9,1977-10-01,1978-06-01,332.77443249701315,0,0
Comal Springs,9,1977-11-01,1978-07-01,322.4984468339307,0,0
Comal Springs,9,1977-12-01,1978-08-01,315.77921146953406,0,0
Comal Springs,9,1978-01-01,1978-09-01,308.85017921146954,0,0
Comal Springs,9,1978-02-01,1978-10-01,307.35913978494625,0,0
Comal Springs,9,1978-03-01,1978-11-01,307.89617682198326,0,0
Comal Springs,9,1978-04-01,1978-12-01,312.663201911589,0,0
Comal Springs,9,1978-05-01,1979-01-01,322.4620071684588,0,0
Comal Springs,9,1978-06-01,1979-02-01,335.5831029185868,0,0
Comal Springs,9,1978-07-01,1979-03-01,346.11082095920807,0,0
Comal Springs,9,1978-08-01,1979-04-01,362.67808499743984,0,0
Comal Springs,9,1978-09-01,1979-05-01,373.6279057859703,0,0
Comal Springs,9,1978-10-01,1979-06-01,388.1204983785629,0,0
Comal Springs,9,1978-11-01,1979-07-01,396.815838880355,0,0
Comal Springs,9,1978-12-01,1979-08-01,404.6963645673323,0,0
Comal Springs,9,1979-01-01,1979-09-01,407.8669738863287,0,0
Comal Springs,9,1979-02-01,1979-10-01,403.65550435227857,0,0
Comal Springs,9,1979-03-01,1979-11-01,396.05232974910393,0,0
Comal Springs,9,1979-04-01,1979-12-01,392.5863799283154,0,0
Comal Springs,9,1979-05-01,1980-01-01,389.56391875746715,0,0
Comal Springs,9,1979-06-01,1980-02-01,384.125159642401,0,0
Comal Springs,9,1979-07-01,1980-03-01,372.0024595229267,0,0
Comal Springs,9,1979-08-01,1980-04-01,358.99481316689327,0,0
Comal Springs,9,1979-09-01,1980-05-01,345.9518024142051,0,0
Comal Springs,9,1979-10-01,1980-06-01,331.90365426605695,0,0
Comal Springs,9,1979-11-01,1980-07-01,313.1330449470605,0,0
Comal Springs,9,1979-12-01,1980-08-01,297.6760556997487,0,0
Comal Springs,9,1980-01-01,1980-09-01,284.6846578502863,0,0
Comal Springs,9,1980-02-01,1980-10-01,273.2151238001071,0,0
Comal Springs,9,1980-03-01,1980-11-01,264.9899641577061,0,0
Comal Springs,9,1980-04-01,1980-12-01,261.5885304659498,0,0
Comal Springs,9,1980-05-01,1981-01-01,261.18757467144565,0,0
Comal Springs,9,1980-06-01,1981-02-01,260.16222904932584,0,0
Comal Springs,9,1980-07-01,1981-03-01,261.9680832906639,0,0
Comal Springs,9,1980-08-01,1981-04-01,271.1772828127667,0,0
Comal Springs,9,1980-09-01,1981-05-01,280.33498890595666,0,0
Comal Springs,9,1980-10-01,1981-06-01,292.81647038743813,0,0
Comal Springs,9,1980-11-01,1981-07-01,301.3146782727428,0,0
Comal Springs,9,1980-12-01,1981-08-01,305.12913466461856,0,0
Comal Springs,9,1981-01-01,1981-09-01,307.47919440177503,0,0
Comal Springs,9,1981-02-01,1981-10-01,308.7981908175457,0,0
Comal Springs,9,1981-03-01,1981-11-01,312.9637992831541,0,0
Comal Springs,9,1981-04-01,1981-12-01,317.69856630824376,0,0
Comal Springs,9,1981-05-01,1982-01-01,322.6936678614098,0,0
Comal Springs,9,1981-06-01,1982-02-01,325.3778716504523,0,0
Comal Springs,9,1981-07-01,1982-03-01,319.78026113671274,0,0
Comal Springs,9,1981-08-01,1982-04-01,314.70738180576893,0,0
Comal Springs,9,1981-09-01,1982-05-01,315.53533879501623,0,0
Comal Springs,9,1981-10-01,1982-06-01,313.8020054616829,0,0
Comal Springs,9,1981-11-01,1982-07-01,307.9848011606076,0,0
Comal Springs,9,1981-12-01,1982-08-01,295.7621010411333,0,0
Comal Springs,9,1982-01-01,1982-09-01,282.0251834784093,0,0
Comal Springs,9,1982-02-01,1982-10-01,270.8352193207032,0,0
Comal Springs,9,1982-03-01,1982-11-01,262.94289127837516,0,0
Comal Springs,9,1982-04-01,1982-12-01,259.2869772998805,0,0
Comal Springs,9,1982-05-01,1983-01-01,257.7505376344086,0,0
Comal Springs,9,1982-06-01,1983-02-01,252.22135176651304,0,0
Comal Springs,9,1982-07-01,1983-03-01,247.85910564942822,0,0
Comal Springs,9,1982-08-01,1983-04-01,248.05086192182966,0,0
Comal Springs,9,1982-09-01,1983-05-01,249.32326335552142,0,0
Comal Springs,9,1982-10-01,1983-06-01,252.86770779996587,0,0
Comal Springs,9,1982-11-01,1983-07-01,252.08276156340673,0,0
Comal Springs,9,1982-12-01,1983-08-01,248.2657962109575,0,0
Comal Springs,9,1983-01-01,1983-09-01,239.9415429254139,0,0
Comal Springs,9,1983-02-01,1983-10-01,232.04190134835298,0,0
Comal Springs,9,1983-03-01,1983-11-01,226.84348864994027,0,0
Comal Springs,9,1983-04-01,1983-12-01,222.93667861409799,0,0
Comal Springs,9,1983-05-01,1984-01-01,218.95280764635604,0,0
Comal Springs,9,1983-06-01,1984-02-01,216.89978577019735,0,0
Comal Springs,9,1983-07-01,1984-03-01,211.95247394224035,0,0
Comal Springs,9,1983-08-01,1984-04-01,203.4952457463025,0,0
Comal Springs,9,1983-09-01,1984-05-01,191.25510237712686,0,0
Comal Springs,9,1983-10-01,1984-06-01,178.7106579326824,0,0
Comal Springs,9,1983-11-01,1984-07-01,159.49201993985088,0,0
Comal Springs,9,1983-12-01,1984-08-01,138.92929592551394,0,0
Comal Springs,9,1984-01-01,1984-09-01,118.47242615251514,0,0
Comal Springs,9,1984-02-01,1984-10-01,105.32188851810653,0,0
Comal Springs,9,1984-03-01,1984-11-01,97.88076463560334,0,0
Comal Springs,9,1984-04-01,1984-12-01,94.08506571087216,0,0
Comal Springs,9,1984-05-01,1985-01-01,101.07275985663082,0,0
Comal Springs,9,1984-06-01,1985-02-01,114.96664106502817,0,0
Comal Springs,9,1984-07-01,1985-03-01,133.42673664447858,0,0
Comal Springs,9,1984-08-01,1985-04-01,158.46664106502817,0,0
Comal Springs,9,1984-09-01,1985-05-01,181.1010496671787,0,0
Comal Springs,9,1984-10-01,1985-06-01,203.297345963475,0,0
Comal Springs,9,1984-11-01,1985-07-01,221.45146782727429,0,0
Comal Springs,9,1984-12-01,1985-08-01,229.55493258235194,0,0
Comal Springs,9,1985-01-01,1985-09-01,235.03498037207714,0,0
Comal Springs,9,1985-02-01,1985-10-01,240.9525430960915,0,0
Comal Springs,9,1985-03-01,1985-11-01,249.17132616487456,0,0
Comal Springs,9,1985-04-01,1985-12-01,258.4222222222222,0,0
Comal Springs,9,1985-05-01,1986-01-01,265.52568697729987,0,0
Comal Springs,9,1985-06-01,1986-02-01,274.1444785799625,0,0
Comal Springs,9,1985-07-01,1986-03-01,280.27601979860043,0,0
Comal Springs,9,1985-08-01,1986-04-01,279.815565796211,0,0
Comal Springs,9,1985-09-01,1986-05-01,282.0700460829493,0,0
Comal Springs,9,1985-10-01,1986-06-01,292.6589349718382,0,0
Comal Springs,9,1985-11-01,1986-07-01,296.35069124423967,0,0
Comal Springs,9,1985-12-01,1986-08-01,289.82225635774023,0,0
Comal Springs,9,1986-01-01,1986-09-01,282.0520054616829,0,0
Comal Springs,9,1986-02-01,1986-10-01,276.7258405871309,0,0
Comal Springs,9,1986-03-01,1986-11-01,275.7242532855436,0,0
Comal Springs,9,1986-04-01,1986-12-01,279.5952210274791,0,0
Comal Springs,9,1986-05-01,1987-01-01,289.6327359617682,0,0
Comal Springs,9,1986-06-01,1987-02-01,301.4425157876771,0,0
Comal Springs,9,1986-07-01,1987-03-01,307.9004608294931,0,0
Comal Springs,9,1986-08-01,1987-04-01,313.68863287250383,0,0
Comal Springs,9,1986-09-01,1987-05-01,323.9323604710701,0,0
Comal Springs,9,1986-10-01,1987-06-01,339.847175285885,0,0
Comal Springs,9,1986-11-01,1987-07-01,351.98337600273084,0,0
Comal Springs,9,1986-12-01,1987-08-01,357.52029356545484,0,0
Comal Springs,9,1987-01-01,1987-09-01,359.847414234511,0,0
Comal Springs,9,1987-02-01,1987-10-01,359.8115719406042,0,0
Comal Springs,9,1987-03-01,1987-11-01,361.18088410991635,0,0
Comal Springs,9,1987-04-01,1987-12-01,361.3636798088411,0,0
Comal Springs,9,1987-05-01,1988-01-01,363.5038231780167,0,0
Comal Springs,9,1987-06-01,1988-02-01,365.6867424710584,0,0
Comal Springs,9,1987-07-01,1988-03-01,358.62461582828655,0,0
Comal Springs,9,1987-08-01,1988-04-01,351.7703744901743,0,0
Comal Springs,9,1987-09-01,1988-05-01,344.25782968730687,0,0
Comal Springs,9,1987-10-01,1988-06-01,333.3170889465662,0,0
Comal Springs,9,1987-11-01,1988-07-01,320.1414617064228,0,0
Comal Springs,9,1987-12-01,1988-08-01,306.33871379722325,0,0
Comal Springs,9,1988-01-01,1988-09-01,289.60167676018625,0,0
Comal Springs,9,1988-02-01,1988-10-01,274.4941498784658,0,0
Comal Springs,9,1988-03-01,1988-11-01,261.60704898446835,0,0
Comal Springs,9,1988-04-01,1988-12-01,251.0694145758662,0,0
Comal Springs,9,1988-05-01,1989-01-01,242.8304659498208,0,0
Comal Springs,9,1988-06-01,1989-02-01,239.081490015361,0,0
Comal Springs,9,1988-07-01,1989-03-01,238.46213517665132,0,0
Comal Springs,9,1988-08-01,1989-04-01,238.34720088752346,0,0
Comal Springs,9,1988-09-01,1989-05-01,233.21458440006828,0,0
Comal Springs,9,1988-10-01,1989-06-01,221.77754736303123,0,0
Comal Springs,9,1988-11-01,1989-07-01,206.32235023041474,0,0
Comal Springs,9,1988-12-01,1989-08-01,188.7505461682881,0,0
Comal Springs,9,1989-01-01,1989-09-01,170.676233145588,0,0
Comal Springs,9,1989-02-01,1989-10-01,154.02390339648403,0,0
Comal Springs,9,1989-03-01,1989-11-01,141.55221027479092,0,0
Comal Springs,9,1989-04-01,1989-12-01,132.51278375149343,0,0
Comal Springs,9,1989-05-01,1990-01-01,125.76033452807647,0,0
Comal Springs,9,1989-06-01,1990-02-01,123.62797405700631,0,0
Comal Springs,9,1989-07-01,1990-03-01,132.41853558627753,0,0
Comal Springs,9,1989-08-01,1990-04-01,146.226301416624,0,0
Comal Springs,9,1989-09-01,1990-05-01,162.11877453490357,0,0
Comal Springs,9,1989-10-01,1990-06-01,164.93358934971837,0,0
Comal Springs,9,1989-11-01,1990-07-01,166.10563236047108,0,0
Comal Springs,9,1989-12-01,1990-08-01,168.25461682881038,0,0
Comal Springs,9,1990-01-01,1990-09-01,168.48006485748422,0,0
Comal Springs,9,1990-02-01,1990-10-01,169.2542584058713,0,0
Comal Springs,9,1990-03-01,1990-11-01,172.79235364396655,0,0
Comal Springs,9,1990-04-01,1990-12-01,174.2690561529271,0,0
Comal Springs,9,1990-05-01,1991-01-01,175.46129032258065,0,0
Comal Springs,9,1990-06-01,1991-02-01,178.70040962621607,0,0
Comal Springs,9,1990-07-01,1991-03-01,193.8237071172555,0,0
Comal Springs,9,1990-08-01,1991-04-01,210.39109062980032,0,0
Comal Springs,9,1990-09-01,1991-05-01,224.1688684075781,0,0
Comal Springs,9,1990-10-01,1991-06-01,232.2762758149855,0,0
Comal Springs,9,1990-11-01,1991-07-01,238.51641918416112,0,0
Comal Springs,9,1990-12-01,1991-08-01,237.12143710530808,0,0
Comal Springs,9,1991-01-01,1991-09-01,236.63565454855777,0,0
Comal Springs,9,1991-02-01,1991-10-01,234.6284860897764,0,0
Comal Springs,9,1991-03-01,1991-11-01,230.67980884109917,0,0
Comal Springs,9,1991-04-01,1991-12-01,234.28912783751494,0,0
Comal Springs,9,1991-05-01,1992-01-01,246.7074074074074,0,0
Comal Springs,9,1991-06-01,1992-02-01,264.36851233881265,0,0
Comal Springs,9,1991-07-01,1992-03-01,290.5661228525522,0,0
Comal Springs,9,1991-08-01,1992-04-01,316.8412721954435,0,0
Comal Springs,9,1991-09-01,1992-05-01,346.17102129938615,0,0
Comal Springs,9,1991-10-01,1992-06-01,376.922873151238,0,0
Comal Springs,9,1991-11-01,1992-07-01,405.7185720759692,0,0
Comal Springs,9,1991-12-01,1992-08-01,433.7722160425164,0,0
Comal Springs,9,1992-01-01,1992-09-01,450.99145140691303,0,0
Comal Springs,9,1992-02-01,1992-10-01,455.41439047501336,0,0
Comal Springs,9,1992-03-01,1992-11-01,451.75985663082434,0,0
Comal Springs,9,1992-04-01,1992-12-01,445.57347670250897,0,0
Comal Springs,9,1992-05-01,1993-01-01,439.4094384707288,0,0
Comal Springs,9,1992-06-01,1993-02-01,435.02387779484553,0,0
Comal Springs,9,1992-07-01,1993-03-01,427.41013824884794,0,0
Comal Springs,9,1992-08-01,1993-04-01,420.6404847243557,0,0
Comal Springs,9,1992-09-01,1993-05-01,415.0490868748933,0,0
Comal Springs,9,1992-10-01,1993-06-01,413.5601979860044,0,0
Comal Springs,9,1992-11-01,1993-07-01,412.4741764806281,0,0
Comal Springs,9,1992-12-01,1993-08-01,406.3815838880355,0,0
Comal Springs,9,1993-01-01,1993-09-01,397.3814644137225,0,0
Comal Springs,9,1993-02-01,1993-10-01,388.7936507936508,0,0
Comal Springs,9,1993-03-01,1993-11-01,381.6592592592593,0,0
Comal Springs,9,1993-04-01,1993-12-01,375.2112305854241,0,0
Comal Springs,9,1993-05-01,1994-01-01,369.39665471923536,0,0
Comal Springs,9,1993-06-01,1994-02-01,361.9822922000341,0,0
Comal Springs,9,1993-07-01,1994-03-01,353.7537378392217,0,0
Comal Springs,9,1993-08-01,1994-04-01,346.1355777436423,0,0
Comal Springs,9,1993-09-01,1994-05-01,344.49400068271035,0,0
Comal Springs,9,1993-10-01,1994-06-01,341.9791858678955,0,0
Comal Springs,9,1993-11-01,1994-07-01,334.61717869943675,0,0
Comal Springs,9,1993-12-01,1994-08-01,323.91849291688004,0,0
Comal Springs,9,1994-01-01,1994-09-01,314.5987796552313,0,0
Comal Springs,9,1994-02-01,1994-10-01,308.4016470387438,0,0
Comal Springs,9,1994-03-01,1994-11-01,304.02413381123057,0,0
Comal Springs,9,1994-04-01,1994-12-01,301.39330943847074,0,0
Comal Springs,9,1994-05-01,1995-01-01,300.65663082437277,0,0
Comal Springs,9,1994-06-01,1995-02-01,296.7228110599078,0,0
Comal Springs,9,1994-07-01,1995-03-01,295.4599675712579,0,0
Comal Springs,9,1994-08-01,1995-04-01,298.77382659156854,0,0
Comal Springs,9,1994-09-01,1995-05-01,300.82759003242876,0,0
Comal Springs,9,1994-10-01,1995-06-01,302.4164789213176,0,0
Comal Springs,9,1994-11-01,1995-07-01,300.4989161973033,0,0
Comal Springs,9,1994-12-01,1995-08-01,293.23344427376685,0,0
Comal Springs,9,1995-01-01,1995-09-01,284.3409711554873,0,0
Comal Springs,9,1995-02-01,1995-10-01,275.69222563577404,0,0
Comal Springs,9,1995-03-01,1995-11-01,270.2046594982079,0,0
Comal Springs,9,1995-04-01,1995-12-01,265.8856630824373,0,0
Comal Springs,9,1995-05-01,1996-01-01,261.4069295101553,0,0
Comal Springs,9,1995-06-01,1996-02-01,257.3964240102171,0,0
Comal Springs,9,1995-07-01,1996-03-01,250.49283978082644,0,0
Comal Springs,9,1995-08-01,1996-04-01,242.57766654307255,0,0
Comal Springs,9,1995-09-01,1996-05-01,233.95759485848473,0,0
Comal Springs,9,1995-10-01,1996-06-01,220.16500226589216,0,0
Comal Springs,9,1995-11-01,1996-07-01,202.99654348453015,0,0
Comal Springs,9,1995-12-01,1996-08-01,185.14194372347876,0,0
Comal Springs,9,1996-01-01,1996-09-01,172.13119103530673,0,0
Comal Springs,9,1996-02-01,1996-10-01,161.08459605322787,0,0
Comal Springs,9,1996-03-01,1996-11-01,153.44743130227002,0,0
Comal Springs,9,1996-04-01,1996-12-01,149.91338112305854,0,0
Comal Springs,9,1996-05-01,1997-01-01,148.57765830346474,0,0
Comal Springs,9,1996-06-01,1997-02-01,152.8605564089435,0,0
Comal Springs,9,1996-07-01,1997-03-01,165.2768049155146,0,0
Comal Springs,9,1996-08-01,1997-04-01,183.05291005291005,0,0
Comal Springs,9,1996-09-01,1997-05-01,200.78767707799966,0,0
Comal Springs,9,1996-10-01,1997-06-01,215.73582522614782,0,0
Comal Springs,9,1996-11-01,1997-07-01,231.21611196449908,0,0
Comal Springs,9,1996-12-01,1997-08-01,243.86378221539513,0,0
Comal Springs,9,1997-01-01,1997-09-01,252.5273425499232,0,0
Comal Springs,9,1997-02-01,1997-10-01,261.45565796210957,0,0
Comal Springs,9,1997-03-01,1997-11-01,270.31756272401435,0,0
Comal Springs,9,1997-04-01,1997-12-01,278.3426523297491,0,0
Comal Springs,9,1997-05-01,1998-01-01,284.7063321385902,0,0
Comal Springs,9,1997-06-01,1998-02-01,291.93674688513397,0,0
Comal Springs,9,1997-07-01,1998-03-01,297.2753370882403,0,0
Comal Springs,9,1997-08-01,1998-04-01,299.43519371906467,0,0
Comal Springs,9,1997-09-01,1998-05-01,297.87605393411843,0,0
Comal Springs,9,1997-10-01,1998-06-01,291.731609489674,0,0
Comal Springs,9,1997-11-01,1998-07-01,282.7710360129715,0,0
Comal Springs,9,1997-12-01,1998-08-01,274.4040109233658,0,0
Comal Springs,9,1998-01-01,1998-09-01,270.1589691073562,0,0
